272,2519
273,7878
274,4048
275,2801
276,14033
277,2691
278,7654
279,1484
280,12163
281,6029
282,14556
283,14707
284,7123
285,9875
286,9431
287,3937
288,5672
289,8318
290,5173
291,4225
292,1798
293,834
294,8463
295,10242
296,15332
297,5846
298,53
299,15836
300,14283
301,11478
302,14830
303,4808
304,6311
305,8406
306,4480
307,9676
308,11569
309,8178
310,12626
311,12298
312,2025
313,12510
314,1731
315,10527
316,8343
317,3488
318,9174
319,3426
320,5667
321,476
322,3069
323,12223
324,9571
325,15868
326,14960
327,255
328,11054
329,10081
330,9066
331,13599
332,5043
333,10151
334,11882
335,14898
336,6024
337,11988
338,7005
339,11214
340,1407
341,10972
342,3496
343,11958
344,14619
345,12939
346,3969
347,6019
348,12329
349,144
350,16219
351,4094
352,7385
353,7769
354,11375
355,5872
356,6033
357,4805
358,8677
359,15846
360,4050
361,15374
362,4966
363,1569
364,2840
365,9341
366,2495
367,4823
368,15584
369,12477
370,6680
371,9428
372,7312
373,7224
374,15753
375,14376
376,382
377,10132
378,5594
379,14236
380,452
381,3882
382,1439
383,11162
384,7188
385,15597
386,9004
387,13415
388,2588
389,14574
390,10312
391,7010
392,3283
393,10289
394,7941
395,13442
396,10199
397,10867
398,12254
399,6521
400,6025
401,14426
402,5248
403,14254
404,6679
405,2985
406,12948
407,3008
408,10974
409,5439
410,5310
411,11329
412,14054
413,10572
414,4138
415,8280
416,6672
417,2088
418,7852
419,1059
420,6829
421,9215
422,5596
423,8466
424,10982
425,9993
426,7272
427,8224
428,10992
429,10015
430,5586
431,4235
432,1609
433,5896
434,1703
435,9486
436,8133
437,57
438,14629
439,8531
440,1068
441,1101
442,10160
443,3179
444,12012
445,289
446,3960
447,8822
448,747
449,9344
450,5934
451,1643
452,8898
453,14345
454,7371
455,5523
456,12544
457,11463
458,7979
459,8643
460,13997
461,11467
462,12491
463,7133
464,8847
465,11943
466,13641
467,1998
468,10184
469,8436
470,4461
471,5807
472,3472
473,1477
474,4945
475,4917
476,15230
477,9355
478,379
479,1079
480,43
481,5234
482,12872
483,1587
484,7216
485,7397
486,6581
487,11215
488,10038
489,2965
490,6863
491,1756
492,3823
493,3600
494,9694
495,8258
496,2486
497,15147
498,6817
499,15571
500,11008
501,7965
502,12282
503,16124
504,16195
505,4308
506,8163
507,13047
508,645
509,1881
510,10056
511,10118
512,4191
513,409
514,2252
515,1005
516,7765
517,11156
518,550
519,134
520,10077
521,12155
522,3310
523,13364
524,3705
525,7928
526,11588
527,7813
528,3720
529,8411
530,5332
531,6883
532,5942
533,2163
534,2945
535,5773
536,6512
537,3554
538,5933
539,7716
540,3877
541,2560
542,10817
543,3346
544,16290
545,13509
546,15486
547,8918
548,10504
549,10367
550,3576
551,15615
552,659
553,1592
554,6430
555,15900
556,5832
557,12566
558,10414
559,14569
560,12069
561,8230
562,6827
563,2094
564,12089
565,6267
566,11187
567,5549
568,15000
569,12214
570,13190
571,7367
572,14065
573,4952
574,9655
575,9677
576,11823
577,13040
578,3297
579,1660
580,8422
581,14645
582,4261
583,14256
584,14991
585,5354
586,12
587,2950
588,11905
589,5850
590,9406
591,531
592,10290
593,938
594,8811
595,13445
596,2763
597,3747
598,14007
599,12188
600,5540
601,5131
602,302
603,1565
604,1815
605,5414
606,2433
607,7074
608,7927
609,16100
610,5039
611,3343
612,16074
613,10609
614,8347
615,8571
616,177
617,3890
618,11321
619,12715
620,5943
621,1535
622,12563
623,8441
624,55
625,4418
626,14080
627,9703
628,2917
629,15519
630,15705
631,1087
632,7701
633,2943
634,3389
635,8608
636,13367
637,15259
638,7323
639,9780
640,860
641,7782
642,7483
643,11667
644,15723
645,1544
646,5258
647,7090
648,1893
649,7969
650,8324
651,6126
652,7951
653,5088
654,12807
655,5375
656,2544
657,15130
658,4709
659,10720
660,1214
661,6352
662,10248
663,3388
664,11815
665,1162
666,11628
667,10832
668,9500
669,966
670,207
671,3762
672,8804
673,4375
674,1863
675,5485
676,15408
677,4697
678,11790
679,1246
680,1064
681,4008
682,3581
683,900
684,3137
685,6542
686,12185
687,15807
688,1739
689,2852
690,1402
691,11396
692,7019
693,6398
694,10868
695,8931
696,2201
697,1712
698,15491
699,4316
700,10096
701,15363
702,7539
703,3383
704,2946
705,4361
706,9815
707,10327
708,5591
709,8417
710,2842
711,14957
712,1286
713,14573
714,1686
715,2204
716,12932
717,9132
718,9992
719,3393
720,7033
721,8894
722,13449
723,4848
724,7780
725,14359
726,7819
727,1295
728,5155
729,8407
730,15865
731,8674
732,10083
733,3918
734,1856
735,9048
736,2331
737,8794
738,15832
739,5287
740,13109
741,14266
742,8512
743,9644
744,15476
745,3715
746,1451
747,12389
748,14263
749,6697
750,7859
751,5279
752,1533
753,11477
754,7912
755,2983
756,10537
757,1353
758,12691
759,14045
760,8856
761,15456
762,10771
763,10474
764,14958
765,1207
766,7091
767,6096
768,2720
769,14214
770,2674
771,12830
772,2291
773,5683
774,5019
775,13479
776,8293
777,2304
778,12123
779,270
780,1480
781,13499
782,4169
783,407
784,7988
785,15858
786,10970
787,10226
788,12433
789,1917
790,16270
791,14461
792,10517
793,12248
794,10198
795,2448
796,1989
797,14708
798,15840
799,12251
800,412
801,10180
802,2847
803,12045
804,1548
805,6474
806,5828
807,9529
808,4118
809,8387
810,5590
811,8642
812,9665
813,26
814,9109
815,13588
816,5783
817,10971
818,15221
819,4386
820,10529
821,4922
822,7073
823,229
824,15069
825,10516
826,11772
827,15666
828,5768
829,3772
830,7098
831,14690
832,12211
833,16229
834,5228
835,9080
836,8909
837,12291
838,13286
839,5114
840,5488
841,13675
842,12304
843,7132
844,13399
845,3689
846,14787
847,10349
848,12558
849,1359
850,7048
851,2576
852,9973
853,16178
854,7379
855,8032
856,3045
857,10013
858,14404
859,1393
860,9283
861,11540
862,10303
863,11079
864,12158
865,2317
866,16193
867,14800
868,12553
869,10124
870,12143
871,13168
872,16083
873,8823
874,10175
875,9884
876,10729
877,13581
878,9125
879,3413
880,13237
881,12034
882,13052
883,6867
884,6884
885,14128
886,9831
887,14917
888,13231
889,4701
890,14517
891,2533
892,7557
893,6450
894,11438
895,14576
896,15238
897,15771
898,6778
899,12020
900,13426
901,13720
902,14161
903,15361
904,9291
905,12165
906,16104
907,9929
908,3191
909,3543
910,14292
911,7865
912,6121
913,14578
914,5034
915,7056
916,2537
917,15411
918,13230
919,1168
920,746
921,14389
922,11913
923,1482
924,8029
925,2989
926,1182
927,15351
928,10305
929,1139
930,14162
931,8
932,8846
933,13626
934,15940
935,12671
936,8821
937,3923
938,8957
939,13887
940,9758
941,170
942,4818
943,15006
944,4989
945,11199
946,8943
947,10463
948,10200
949,13274
950,13989
951,15371
952,14164
953,8987
954,3640
955,2768
956,12657
957,13001
958,6292
959,13713
960,15001
961,2931
962,6315
963,10294
964,10964
965,4542
966,12880
967,13332
968,10905
969,13151
970,2910
971,3268
972,10273
973,6447
974,11095
975,300
976,9901
977,2738
978,10404
979,14014
980,8340
981,1936
982,3994
983,11196
984,6902
985,10501
986,1020
987,13507
988,1507
989,1263
990,10764
991,2083
992,1285
993,3824
994,13620
995,4259
996,3121
997,4791
998,2669
999,7707
1000,11313
1001,4645
1002,13266
1003,14986
1004,4338
1005,4673
1006,399
1007,11341
1008,5597
1009,12090
1010,3826
1011,13446
1012,2254
1013,12526
1014,2003
1015,12308
1016,7370
1017,2325
1018,529
1019,5911
1020,7155
1021,12480
1022,14068
1023,4310
1024,6647
1025,16046
1026,5945
1027,15990
1028,11801
1029,14010
1030,8639
1031,8746
1032,8720
1033,9747
1034,14892
1035,7112
1036,12839
1037,8019
1038,1532
1039,1474
1040,5608
1041,4236
1042,12640
1043,12351
1044,1761
1045,11377
1046,13408
1047,9852
1048,6547
1049,5995
1050,14997
1051,7504
1052,7067
1053,8654
1054,8452
1055,15431
1056,4067
1057,15085
1058,5448
1059,1238
1060,4315
1061,3423
1062,8159
1063,2413
1064,14032
1065,11118
1066,3026
1067,7989
1068,2689
1069,630
1070,14429
1071,11921
1072,7632
1073,85
1074,9606
1075,7304
1076,14382
1077,15726
1078,2214
1079,11299
1080,3981
1081,3559
1082,11552
1083,12152
1084,3895
1085,1405
1086,4163
1087,3813
1088,14013
1089,6355
1090,12267
1091,6480
1092,21
1093,13092
1094,15825
1095,1332
1096,1399
1097,6200
1098,7060
1099,16333
1100,9315
1101,10030
1102,6924
1103,9842
1104,13820
1105,14778
1106,15714
1107,6049
1108,7295
1109,16058
1110,1349
1111,11254
1112,7856
1113,12014
1114,13457
1115,16134
1116,761
1117,3212
1118,7601
1119,12822
1120,3766
1121,7571
1122,11547
1123,7174
1124,12656
1125,14505
1126,14248
1127,7817
1128,5980
1129,12578
1130,14676
1131,2881
1132,9352
1133,3697
1134,10225
1135,16068
1136,1176
1137,8302
1138,15445
1139,7691
1140,3571
1141,8498
1142,3361
1143,4857
1144,5092
1145,4798
1146,6772
1147,4567
1148,4691
1149,15586
1150,7081
1151,7720
1152,5603
1153,4570
1154,9447
1155,10728
1156,11289
1157,3476
1158,11413
1159,2268
1160,14608
1161,15336
1162,14642
1163,14163
1164,9771
1165,15354
1166,16119
1167,9633
1168,2223
1169,10436
1170,2292
1171,11927
1172,13149
1173,16091
1174,15776
1175,13673
1176,126
1177,14344
1178,3582
1179,6286
1180,4032
1181,2370
1182,15621
1183,14301
1184,5385
1185,8719
1186,8830
1187,4234
1188,8374
1189,15787
1190,6468
1191,5657
1192,1496
1193,7477
1194,7799
1195,15803
1196,10027
1197,6891
1198,12704
1199,11339
1200,15364
1201,7827
1202,9857
1203,12525
1204,15944
1205,14410
1206,2271
1207,33
1208,7587
1209,11885
1210,10630
1211,3859
1212,215
1213,15533
1214,8936
1215,16211
1216,9696
1217,12861
1218,3520
1219,1142
1220,4303
1221,14967
1222,2299
1223,4647
1224,6571
1225,4233
1226,4382
1227,12216
1228,6978
1229,7388
1230,8629
1231,6283
1232,15609
1233,16338
1234,567
1235,2437
1236,10730
1237,46
1238,4327
1239,10555
1240,9207
1241,1943
1242,16187
1243,14150
1244,3417
1245,9775
1246,5365
1247,9650
1248,7137
1249,13222
1250,4422
1251,4584
1252,15427
1253,16062
1254,5042
1255,13730
1256,14343
1257,4322
1258,2819
1259,6030
1260,11595
1261,13102
1262,5144
1263,11158
1264,1840
1265,5139
1266,6600
1267,9834
1268,13565
1269,8076
1270,79
1271,1390
1272,1940
1273,12103
1274,9195
1275,2177
1276,3398
1277,8684
1278,15102
1279,1269
1280,15279
1281,3335
1282,14242
1283,7436
1284,14724
1285,3257
1286,12739
1287,9923
1288,6684
1289,13440
1290,10255
1291,13539
1292,9136
1293,9578
1294,2879
1295,16006
1296,7656
1297,12404
1298,15622
1299,13636
1300,13952
1301,3090
1302,11168
1303,1400
1304,3912
1305,15505
1306,6846
1307,12344
1308,5656
1309,620
1310,15198
1311,13031
1312,15598
1313,4239
1314,3989
1315,4992
1316,5898
1317,12710
1318,13356
1319,5640
1320,16271
1321,15399
1322,15246
1323,10269
1324,3544
1325,4594
1326,2781
1327,5391
1328,10755
1329,13614
1330,81
1331,8524
1332,15559
1333,15255
1334,11320
1335,12925
1336,14262
1337,8162
1338,5433
1339,2348
1340,11016
1341,13619
1342,11040
1343,16028
1344,12968
1345,3396
1346,4131
1347,6076
1348,10960
1349,16305
1350,4413
1351,7940
1352,12431
1353,6657
1354,6459
1355,7277
1356,7148
1357,12513
1358,7872
1359,13366
1360,2306
1361,14514
1362,3327
1363,2673
1364,15088
1365,6335
1366,440
1367,3854
1368,2345
1369,12709
1370,11963
1371,9228
1372,6676
1373,5584
1374,15535
1375,7695
1376,6834
1377,12097
1378,3203
1379,2293
1380,10853
1381,3564
1382,12662
1383,10786
1384,10418
1385,8659
1386,3604
1387,6496
1388,6162
1389,5885
1390,15731
1391,10210
1392,11987
1393,13874
1394,6651
1395,9541
1396,7099
1397,7728
1398,6136
1399,1711
1400,6370
1401,7283
1402,16300
1403,15357
1404,5949
1405,13787
1406,6224
1407,3164
1408,13300
1409,6138
1410,4096
1411,3207
1412,6073
1413,940
1414,4108
1415,11977
1416,4753
1417,16142
1418,12127
1419,3240
1420,4046
1421,8130
1422,7461
1423,9548
1424,2380
1425,3867
1426,8663
1427,15154
1428,14861
1429,7258
1430,1842
1431,2653
1432,15527
1433,15477
1434,5081
1435,560
1436,8114
1437,8246
1438,6786
1439,12224
1440,9534
1441,11103
1442,837
1443,7740
1444,13862
1445,12561
1446,8814
1447,11121
1448,11232
1449,8197
1450,8481
1451,4710
1452,7793
1453,11514
1454,3104
1455,6753
1456,12876
1457,4582
1458,9333
1459,6919
1460,3817
1461,11056
1462,14818
1463,223
1464,10239
1465,1319
1466,2429
1467,14136
1468,16137
1469,530
1470,15172
1471,13617
1472,10773
1473,12347
1474,5502
1475,14021
1476,14239
1477,13964
1478,184
1479,4391
1480,785
1481,15636
1482,14221
1483,4242
1484,9475
1485,6429
1486,4154
1487,9452
1488,7217
1489,8564
1490,8912
1491,6583
1492,3719
1493,5117
1494,13682
1495,11279
1496,3565
1497,15881
1498,10876
1499,5811
1500,7219
1501,13074
1502,3588
1503,484
1504,5254
1505,14154
1506,11330
1507,14197
1508,12896
1509,9445
1510,5910
1511,572
1512,13744
1513,1253
1514,4069
1515,3812
1516,15665
1517,3935
1518,10468
1519,15021
1520,14192
1521,15446
1522,5574
1523,678
1524,5614
1525,1019
1526,12635
1527,11900
1528,5893
1529,10139
1530,14160
1531,7887
1532,6085
1533,5425
1534,10398
1535,4758
1536,5482
1537,5095
1538,13863
1539,13211
1540,9545
1541,9880
1542,2430
1543,8074
1544,9372
1545,40
1546,6392
1547,12910
1548,7946
1549,8266
1550,969
1551,1334
1552,15935
1553,7702
1554,5534
1555,8259
1556,10629
1557,13987
1558,4741
1559,14504
1560,4394
1561,7610
1562,5987
1563,8200
1564,8928
1565,9180
1566,11088
1567,15502
1568,3586
1569,2155
1570,235
1571,6915
1572,15760
1573,10732
1574,8188
1575,8488
1576,11069
1577,11695
1578,15397
1579,7639
1580,16272
1581,5232
1582,16281
1583,15521
1584,9615
1585,697
1586,4270
1587,8241
1588,12086
1589,2593
1590,15929
1591,11809
1592,3807
1593,4554
1594,14196
1595,2542
1596,957
1597,11466
1598,3242
1599,7658
1600,7473
1601,12569
1602,4208
1603,14267
1604,7729
1605,135
1606,3723
1607,15394
1608,6488
1609,9053
1610,15206
1611,7854
1612,12643
1613,14057
1614,16376
1615,2308
1616,10881
1617,15926
1618,16021
1619,11489
1620,9648
1621,8059
1622,8009
1623,8951
1624,5079
1625,4371
1626,944
1627,2276
1628,2136
1629,9667
1630,13006
1631,8661
1632,6041
1633,3181
1634,11738
1635,14126
1636,12238
1637,3842
1638,13809
1639,5405
1640,9435
1641,13566
1642,1306
1643,11605
1644,7271
1645,2194
1646,2735
1647,4562
1648,446
1649,13969
1650,14089
1651,5308
1652,14873
1653,10048
1654,3784
1655,1550
1656,14421
1657,345
1658,8701
1659,7496
1660,5064
1661,5304
1662,904
1663,14090
1664,4017
1665,953
1666,13938
1667,5197
1668,8402
1669,16251
1670,1744
1671,15975
1672,12492
1673,12883
1674,15380
1675,2100
1676,1169
1677,2137
1678,12827
1679,8790
1680,15190
1681,10583
1682,167
1683,13866
1684,10074
1685,992
1686,6288
1687,12367
1688,12168
1689,6748
1690,5968
1691,11539
1692,12648
1693,13888
1694,12870
1695,899
1696,10925
1697,13600
1698,11982
1699,3962
1700,12636
1701,14040
1702,7554
1703,11995
1704,11970
1705,4409
1706,3592
1707,7204
1708,1714
1709,13727
1710,6974
1711,3993
1712,7851
1713,3774
1714,15790
1715,9016
1716,13707
1717,9526
1718,15395
1719,6079
1720,13239
1721,9706
1722,11036
1723,14323
1724,2079
1725,6163
1726,16197
1727,5646
1728,4539
1729,10625
1730,10566
1731,537
1732,8586
1733,6494
1734,11503
1735,2911
1736,11353
1737,566
1738,14071
1739,11817
1740,10798
1741,1914
1742,60
1743,1215
1744,8891
1745,8755
1746,3372
1747,10708
1748,7806
1749,15941
1750,12550
1751,9585
1752,4724
1753,8717
1754,5145
1755,7634
1756,10714
1757,10490
1758,6806
1759,13812
1760,1960
1761,194
1762,14933
1763,9599
1764,12714
1765,4455
1766,2057
1767,15577
1768,635
1769,2428
1770,5259
1771,6848
1772,2614
1773,12107
1774,15864
1775,9289
1776,305
1777,4888
1778,2677
1779,4447
1780,14796
1781,56
1782,15874
1783,13275
1784,3874
1785,14638
1786,16144
1787,2921
1788,5924
1789,15305
1790,955
1791,14368
1792,6816
1793,15921
1794,5470
1795,12399
1796,4506
1797,2209
1798,8144
1799,12936
1800,7581
1801,10968
1802,15199
1803,7094
1804,10658
1805,7689
1806,11293
1807,2240
1808,4593
1809,5989
1810,6442
1811,1061
1812,7407
1813,1054
1814,8216
1815,9803
1816,12719
1817,9293
1818,1800
1819,13009
1820,10920
1821,13133
1822,7427
1823,4262
1824,12821
1825,7078
1826,15076
1827,4330
1828,1436
1829,7935
1830,7551
1831,10673
1832,7134
1833,8768
1834,6058
1835,5971
1836,15036
1837,6979
1838,12881
1839,14252
1840,4829
1841,1522
1842,14766
1843,9384
1844,2449
1845,1311
1846,11515
1847,3031
1848,8598
1849,7052
1850,10701
1851,10011
1852,535
1853,164
1854,1188
1855,2085
1856,9558
1857,15106
1858,11026
1859,10309
1860,12213
1861,7562
1862,11203
1863,10043
1864,12271
1865,5722
1866,4301
1867,8321
1868,11655
1869,12864
1870,14416
1871,2952
1872,4440
1873,758
1874,12756
1875,153
1876,8588
1877,4459
1878,4813
1879,886
1880,12919
1881,685
1882,12243
1883,1751
1884,16167
1885,6325
1886,13064
1887,14241
1888,12743
1889,15046
1890,12307
1891,1787
1892,6172
1893,82
1894,7501
1895,7235
1896,1344
1897,4098
1898,8859
1899,4123
1900,10000
1901,7391
1902,10650
1903,12683
1904,16188
1905,4080
1906,3531
1907,9402
1908,11612
1909,2033
1910,4437
1911,6438
1912,10455
1913,15687
1914,2004
1915,2439
1916,7136
1917,11537
1918,11520
1919,13564
1920,4088
1921,12434
1922,2942
1923,13333
1924,14919
1925,10985
1926,3485
1927,16287
1928,12048
1929,8351
1930,6717
1931,4935
1932,13962
1933,3901
1934,15153
1935,3405
1936,13864
1937,1930
1938,14038
1939,15523
1940,15160
1941,14453
1942,1282
1943,10029
1944,12239
1945,11
1946,6402
1947,2184
1948,14593
1949,10574
1950,6372
1951,4135
1952,4443
1953,2890
1954,13840
1955,13848
1956,15481
1957,13069
1958,8501
1959,10362
1960,263
1961,3261
1962,5729
1963,6930
1964,10266
1965,11510
1966,15922
1967,13950
1968,5679
1969,7384
1970,15434
1971,15118
1972,3000
1973,8786
1974,5497
1975,6002
1976,12145
1977,4703
1978,12334
1979,68
1980,10687
1981,12006
1982,4577
1983,13409
1984,1127
1985,578
1986,8117
1987,15325
1988,9130
1989,14654
1990,13480
1991,10033
1992,1099
1993,12170
1994,14591
1995,10909
1996,3483
1997,1281
1998,1012
1999,6483
2000,7319
2001,13571
2002,1386
2003,10901
2004,1825
2005,12196
2006,10699
2007,8289
2008,5905
2009,11744
2010,11529
2011,9963
2012,16097
2013,4748
2014,13912
2015,5262
2016,8601
2017,3234
2018,14432
2019,2786
2020,4353
2021,3166
2022,9991
2023,12974
2024,1620
2025,13921
2026,9073
2027,7687
2028,2091
2029,13281
2030,8508
2031,13916
2032,15293
2033,8691
2034,1148
2035,570
2036,12668
2037,14009
2038,10991
2039,13466
2040,14705
2041,2504
2042,15167
2043,10749
2044,11439
2045,6793
2046,5379
2047,1323
2048,7895
2049,11226
2050,5680
2051,2347
2052,13163
2053,704
2054,2578
2055,1946
2056,2850
2057,8270
2058,3964
2059,2026
2060,587
2061,1388
2062,11669
2063,13930
2064,10952
2065,5384
2066,1279
2067,16298
2068,7147
2069,2799
2070,14992
2071,6765
2072,14561
2073,5515
2074,12795
2075,2843
2076,9850
2077,8462
2078,11728
2079,10990
2080,12742
2081,13791
2082,11365
2083,1638
2084,9630
2085,6149
2086,5227
2087,6276
2088,12412
2089,3322
2090,9649
2091,6213
2092,12885
2093,10712
2094,10569
2095,4471
2096,11189
2097,10540
2098,5841
2099,640
2100,162
2101,2280
2102,3344
2103,15659
2104,8221
2105,9977
2106,2862
2107,1642
2108,9666
2109,1650
2110,2893
2111,14245
2112,2117
2113,13552
2114,6440
2115,13488
2116,14606
2117,3367
2118,10918
2119,14135
2120,11873
2121,5533
2122,2289
2123,11316
2124,14411
2125,16317
2126,5467
2127,9755
2128,4639
2129,8609
2130,6214
2131,6035
2132,10927
2133,4704
2134,13045
2135,11086
2136,6572
2137,14535
2138,2748
2139,8880
2140,12536
2141,2050
2142,1598
2143,13850
2144,8649
2145,11737
2146,329
2147,3518
2148,1453
2149,5869
2150,8305
2151,6211
2152,14115
2153,15181
2154,11319
2155,14055
2156,16107
2157,11709
2158,9365
2159,875
2160,12633
2161,8044
2162,14895
2163,11264
2164,4170
2165,6449
2166,14067
2167,1766
2168,8788
2169,1889
2170,1700
2171,8485
2172,3281
2173,12574
2174,10382
2175,5617
2176,6393
2177,402
2178,9032
2179,4364
2180,7553
2181,9142
2182,14689
2183,15564
2184,7836
2185,3669
2186,10432
2187,3195
2188,6298
2189,15928
2190,92
2191,6020
2192,6749
2193,12443
2194,14755
2195,2792
2196,5668
2197,11915
2198,11442
2199,13537
2200,11803
2201,10539
2202,11018
2203,577
2204,12009
2205,9638
2206,3395
2207,5028
2208,7653
2209,10411
2210,3123
2211,14964
2212,13039
2213,16165
2214,8494
2215,7068
2216,12625
2217,9312
2218,6709
2219,13586
2220,9616
2221,8697
2222,14998
2223,7143
2224,11956
2225,6917
2226,12928
2227,735
2228,12322
2229,7804
2230,1392
2231,9837
2232,1431
2233,1410
2234,2210
2235,7093
2236,7449
2237,6412
2238,6776
2239,2116
2240,11798
2241,11147
2242,3515
2243,10644
2244,12897
2245,14159
2246,6726
2247,4282
2248,15573
2249,10412
2250,12417
2251,13777
2252,10457
2253,8367
2254,4139
2255,6937
2256,14665
2257,11579
2258,1517
2259,8977
2260,5268
2261,16036
2262,11139
2263,15954
2264,2880
2265,5825
2266,633
2267,2773
2268,2281
2269,4295
2270,14910
2271,315
2272,15531
2273,12616
2274,3639
2275,10637
2276,7746
2277,3779
2278,8999
2279,2233
2280,11864
2281,16241
2282,9659
2283,10567
2284,5505
2285,16377
2286,12632
2287,15747
2288,284
2289,6981
2290,9469
2291,9955
2292,1221
2293,10824
2294,7690
2295,8750
2296,5176
2297,14594
2298,16196
2299,12967
2300,15174
2301,8307
2302,10300
2303,2532
2304,522
2305,3757
2306,12804
2307,2401
2308,2328
2309,9453
2310,8725
2311,11062
2312,15232
2313,1508
2314,9000
2315,1342
2316,16353
2317,9674
2318,12233
2319,4368
2320,4396
2321,4749
2322,6660
2323,16276
2324,14146
2325,93
2326,7524
2327,1248
2328,4453
2329,12340
2330,12737
2331,2700
2332,8326
2333,3092
2334,2099
2335,3966
2336,12782
2337,3578
2338,5066
2339,12874
2340,7860
2341,9287
2342,9682
2343,10589
2344,2539
2345,12386
2346,7419
2347,14202
2348,14879
2349,2623
2350,14979
2351,14406
2352,10813
2353,11691
2354,12957
2355,8468
2356,2922
2357,6630
2358,9542
2359,14392
2360,15593
2361,5634
2362,8565
2363,546
2364,9926
2365,9459
2366,5200
2367,5203
2368,2703
2369,9784
2370,4937
2371,13669
2372,14424
2373,11615
2374,1177
2375,16337
2376,6972
2377,2573
2378,11326
2379,15393
2380,12855
2381,7418
2382,1141
2383,15240
2384,8516
2385,5349
2386,12695
2387,3953
2388,9768
2389,8175
2390,11774
2391,15426
2392,15987
2393,14941
2394,5744
2395,427
2396,13511
2397,12018
2398,14244
2399,5658
2400,13313
2401,9199
2402,14306
2403,12849
2404,2684
2405,12754
2406,2758
2407,4951
2408,6293
2409,15359
2410,13990
2411,11449
2412,3610
2413,15678
2414,14572
2415,11002
2416,11908
2417,12204
2418,12317
2419,9284
2420,13984
2421,11542
2422,12833
2423,9367
2424,5644
2425,14188
2426,8301
2427,8055
2428,16321
2429,2730
2430,10815
2431,6622
2432,1694
2433,14871
2434,1067
2435,3007
2436,14829
2437,14774
2438,10372
2439,5314
2440,3508
2441,7996
2442,11596
2443,1654
2444,2733
2445,2217
2446,2425
2447,15407
2448,8366
2449,16077
2450,4763
2451,12956
2452,15077
2453,12585
2454,3997
2455,9570
2456,9909
2457,10665
2458,13174
2459,13799
2460,5398
2461,13827
2462,15187
2463,7899
2464,6045
2465,8355
2466,13338
2467,2130
2468,907
2469,3538
2470,5324
2471,12485
2472,15822
2473,4706
2474,10725
2475,6890
2476,7118
2477,660
2478,11180
2479,10152
2480,1240
2481,101
2482,876
2483,7801
2484,15937
2485,873
2486,4427
2487,6470
2488,9166
2489,4569
2490,15503
2491,3821
2492,15673
2493,4419
2494,8358
2495,8597
2496,6507
2497,8562
2498,4314
2499,12672
2500,1034
2501,9292
2502,5805
2503,8115
2504,10588
2505,319
2506,14685
2507,9610
2508,3042
2509,12868
2510,10031
2511,2236
2512,3416
2513,10204
2514,3351
2515,13851
2516,307
2517,2570
2518,5739
2519,5238
2520,7885
2521,12755
2522,619
